index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
,,,furious whirlwind,S_ELEMENTAL,28,42,-6,30,-20,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,4,0,0,0,0)",0,0,MS_SILENT,MZ_HUGE,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_FLOAT|M1_CARNIVORE|M1_HERBIVORE|M1_NOEYES|M1_NOHEAD|M1_UNSOLID|M1_NOFEET|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_COLLECT|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_BOLD|M3_LOWLIGHT3|M3_CATSIGHT|M3_TRACKER,5,-,-,-,35,35,1069,MR_SLEEP=100,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,"ATTK(AT_ENGL,AD_PHYS,1,20,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,10,0,6,0,0,0,0,0,6,6,6,6,6,
,,,Ascodel,S_CHA_ANGEL,30,18,-4,30,-1,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_SRPR,AD_BLUD,4,4,0,0,1,0)","ATTK(AT_SRPR,AD_BLUD,4,4,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,1,12,0,0,0,0)","ATTK(AT_GAZE,AD_DRLI,4,4,0,0,0,0)",NO_ATTK,NO_ATTK,1500,350,MS_HUMANOID,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_SEE_INVIS,M2_STALK|M2_COLLECT|M2_MALE|M2_STRONG|M2_NOPOLY|M2_PNAME|M2_LORD|M2_NASTY,M3_WAITFORU|M3_BOLD|M3_LOWLIGHT2|M3_CATSIGHT|M3_BLOODSENSE|M3_INFRAVISIBLE|M3_TRACKER,5,-,-,-,35,35,1313,MR_SLEEP=100,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_UNDEAD|MH_VAMPIRE|MH_FEY,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,5,5,4,0,0,0,0,0,6,6,6,6,6,
,,,bloody sunset,S_EYE,30,18,-4,30,-1,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_TUCH,AD_EFIR,3,12,0,0,0,0)","ATTK(AT_TUCH,AD_EFIR,3,12,0,0,0,0)","ATTK(AT_TUCH,AD_VAMP,3,12,0,0,0,0)","ATTK(AT_TUCH,AD_VAMP,3,12,0,0,0,0)",NO_ATTK,NO_ATTK,0,0,MS_HUMANOID,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_FLOAT|M1_CARNIVORE|M1_HERBIVORE|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_UNSOLID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_COLLECT|M2_MALE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_LOWLIGHT2|M3_CATSIGHT|M3_BLOODSENSE|M3_TRACKER,5,-,-,-,36,36,1416,MR_SLEEP=100,M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_PLANES,MH_UNDEAD|MH_VAMPIRE|MH_FEY,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,4,0,0,0,0,0,6,6,6,6,6,
,,,Faerinaal,S_CHA_ANGEL,31,16,-6,45,-15,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_SRPR,AD_STAR,4,8,0,0,1,0)","ATTK(AT_XSPR,AD_STAR,4,8,0,0,0,0)","ATTK(AT_GAZE,AD_STUN,2,10,0,0,0,0)","ATTK(AT_MAGC,AD_SPEL,0,6,0,0,0,0)","ATTK(AT_MAGC,AD_SPEL,0,6,0,0,0,0)","ATTK(AT_MAGC,AD_RBRE,0,6,0,0,0,0)",1500,350,MS_SONG,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE|MR_MAGIC,MR_SLEEP,M1_FLY|M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_SEE_INVIS,M2_STALK|M2_COLLECT|M2_MALE|M2_STRONG|M2_NOPOLY|M2_PNAME|M2_LORD|M2_NASTY,M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER|M3_NOSPELLCOOLDOWN,5,-,-,-,40,40,1526,MR_SLEEP=100,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,10,6,0,0,0,0,0,6,6,6,6,6,
,,,ball of gossamer sunlight,S_EYE,31,20,-12,45,-8,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_TUCH,AD_WEBS,3,12,0,0,0,0)","ATTK(AT_TUCH,AD_WEBS,3,12,0,0,0,0)","ATTK(AT_MAGC,AD_SLEE,3,12,0,0,0,0)","ATTK(AT_NONE,AD_FIRE,0,10,0,0,0,0)",NO_ATTK,NO_ATTK,0,0,MS_SONG,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_BREATHLESS|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_UNSOLID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_MALE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER|M3_NOSPELLCOOLDOWN,13,-,-,-,37,37,1529,MR_SLEEP=100,M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,12,0,0,0,0,0,6,6,6,6,6,
,,,Queen Mab,S_CHA_ANGEL,37,36,-6,100,-20,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,1,0,0,0,0)","ATTK(AT_XSPR,AD_STAR,4,8,0,0,0,0)","ATTK(AT_NONE,AD_STAR,1,20,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,20,20,MS_HUMANOID,MZ_TINY,MR_SLEEP|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_WINGS|M1_SEE_INVIS,M2_STALK|M2_COLLECT|M2_FEMALE|M2_NOPOLY|M2_PNAME|M2_PRINCE|M2_NASTY,M3_WAITFORU|M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER,5,-,-,-,41,41,1810,MR_SLEEP=100,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,10,6,0,0,0,0,0,8,8,8,8,8,
,,,coterie of motes,S_LIGHT,37,36,-12,100,-20,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_TUCH,AD_STAR,4,8,0,0,0,0)","ATTK(AT_TUCH,AD_STAR,4,8,0,0,0,0)","ATTK(AT_GAZE,AD_STUN,4,10,0,0,0,0)","ATTK(AT_NONE,AD_STAR,1,20,0,0,0,0)",NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,MR_SLEEP|MR_POISON|MR_STONE,MR_SLEEP,M1_FLY|M1_BREATHLESS|M1_FLOAT|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_UNSOLID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_FEMALE|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER,5,-,-,-,43,43,1952,MR_SLEEP=100,M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,12,0,0,0,0,0,8,8,8,8,8,
,,,Keto,S_CHA_ANGEL,47,18,-6,125,-3,G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_TENT,AD_WRAP,4,8,0,0,0,0)","ATTK(AT_BEAM,AD_WET,8,8,0,0,0,0)","ATTK(AT_GAZE,AD_WTCH,0,0,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,9000,1500,MS_HUMANOID,MZ_GIGANTIC,MR_DISINT|MR_POISON|MR_STONE|MR_MAGIC,,M1_SWIM|M1_AMPHIBIOUS|M1_WEBRIP|M1_DOORBUST|M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_NOGLOVES|M1_SEE_INVIS,M2_STALK|M2_COLLECT|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PNAME|M2_PRINCE|M2_NASTY,M3_WAITFORU|M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER,5,-,-,-,52,52,2836,,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_AQUATIC|MH_FEY|MH_MINION|MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,13,0,3,6,6,6,6,6,8,8,8,8,8,
,,,wide-clubbed tentacle,S_WORM,22,24,-6,125,-3,G_NOGEN|0,"ATTK(AT_LRCH,AD_PHYS,4,8,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,4,8,0,0,0,0)","ATTK(AT_CLAW,AD_WRAP,4,8,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,9000,1500,MS_SILENT,MZ_GIGANTIC,MR_SLEEP|MR_DISINT|MR_POISON|MR_STONE|MR_MAGIC,,M1_SWIM|M1_AMPHIBIOUS|M1_DOORBUST|M1_MINDLESS|M1_CARNIVORE|M1_HERBIVORE|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD,M2_STALK|M2_COLLECT|M2_HOSTILE|M2_FEMALE|M2_STRONG|M2_NOPOLY,M3_INFRAVISIBLE|M3_TRACKER|M3_NOWISH,5,-,-,-,26,26,631,,M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_AQUATIC|MH_FEY|MH_MINION|MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,13,0,3,6,6,6,6,6,8,8,8,8,8,
,,,ancient tempest,S_ELEMENTAL,47,24,-12,125,-3,G_NOCORPSE|G_NOGEN|G_NOHELL|G_UNIQ|0,"ATTK(AT_MAGC,AD_RBRE,0,8,0,0,0,0)","ATTK(AT_BEAM,AD_WET,8,8,0,0,0,0)","ATTK(AT_GAZE,AD_MIST,0,0,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_GIGANTIC,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE|MR_MAGIC,MR_SLEEP,M1_FLY|M1_CARNIVORE|M1_HERBIVORE|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_UNSOLID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_COLLECT|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_BOLD|M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_TRACKER|M3_NOSPELLCOOLDOWN,5,-,-,-,52,52,2798,MR_SLEEP=100,M4_HATESUNHOLY|M4_WRESIST|M4_ELDER_EYE_PLANES,MH_AQUATIC|MH_FEY|MH_MINION|MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,16,0,6,0,0,0,0,0,8,8,8,8,8,
,,,masked queen,S_CHA_ANGEL,35,16,-20,125,0,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,6,8,0,0,0,0)","ATTK(AT_XWEP,AD_PHYS,4,8,0,0,0,0)","ATTK(AT_DSPR,AD_STAR,6,4,0,0,0,0)","ATTK(AT_MMGC,AD_CLRC,0,6,0,0,0,0)","ATTK(AT_WDGZ,AD_CONF,4,4,0,0,0,0)",NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_SLEEP|MR_POISON|MR_STONE|MR_MAGIC,,M1_FLY|M1_WALLWALK|M1_BREATHLESS|M1_FLOAT|M1_NOTONL|M1_WEBRIP|M1_NOEYES|M1_THICK_HIDE|M1_NOFEET|M1_INDIGESTIBLE|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_COLLECT|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_BOLD|M3_EXTRAMISSION|M3_INFRAVISIBLE|M3_DISPLACES|M3_TRACKER|M3_NOSPELLCOOLDOWN|M3_INSIGHT,13,-,-,-,41,41,1751,,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY,MH_FEY|MH_MINION|MH_PRIMORDIAL|MH_G_O_O,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,30,0,0,100,10,10,10,10,0,0,0,0,0,
,,,Queen of Stars,S_CHA_ANGEL,37,14,-66,125,-20,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_SRPR,AD_STAR,8,8,0,0,1,0)","ATTK(AT_SRPR,AD_STAR,8,8,0,0,1,0)","ATTK(AT_GAZE,AD_STUN,4,10,0,0,0,0)","ATTK(AT_MAGC,AD_STAR,5,8,0,0,0,0)","ATTK(AT_NONE,AD_STAR,1,20,0,0,0,0)",NO_ATTK,1450,350,MS_HUMANOID,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_MAGIC,MR_SLEEP,M1_FLY|M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_SEE_INVIS,M2_STALK|M2_COLLECT|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER|M3_NOSPELLCOOLDOWN,13,-,-,-,44,44,2034,MR_SLEEP=100,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESUNHOLY|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,76,0,0,0,0,0,0,0,8,8,8,8,8,
,,,eternal light,S_EYE,37,18,-66,125,-20,G_NOCORPSE|G_NOGEN|G_PLANES|G_UNIQ|0,"ATTK(AT_TUCH,AD_STAR,6,8,0,0,0,0)","ATTK(AT_TUCH,AD_STAR,6,8,0,0,0,0)","ATTK(AT_TUCH,AD_STAR,6,8,0,0,0,0)","ATTK(AT_TUCH,AD_STAR,6,8,0,0,0,0)","ATTK(AT_MAGC,AD_STAR,5,8,0,0,0,0)","ATTK(AT_NONE,AD_STAR,3,20,0,0,0,0)",0,0,MS_SILENT,MZ_SMALL,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_MAGIC,MR_SLEEP,M1_FLY|M1_BREATHLESS|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_UNSOLID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_INFRAVISION|M3_LOWLIGHT3|M3_CATSIGHT|M3_INFRAVISIBLE|M3_TRACKER|M3_NOSPELLCOOLDOWN,13,-,-,-,47,47,2148,MR_SLEEP=100,M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_PLANES,MH_FEY|MH_MINION,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,76,0,0,0,0,0,0,0,8,8,8,8,8,
,,,god,S_LAW_ANGEL,35,7,-7,77,77,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,7,7,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,7,7,0,0,0,0)","ATTK(AT_WDGZ,AD_BLND,7,7,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,7,7,0,0,0,0)","ATTK(AT_MAGC,AD_CLRC,7,7,0,0,0,0)",NO_ATTK,4500,1000,MS_CUSS,MZ_HUGE,MR_FIRE|MR_COLD|MR_SLEEP|MR_DISINT|MR_ELEC|MR_POISON|MR_ACID|MR_STONE|MR_DRAIN|MR_SICK,,M1_FLY|M1_HUMANOID|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_COLLECT|M2_MAGIC|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_BOLD|M3_EXTRAMISSION|M3_DETECTION|M3_OMNI|M3_INFRAVISIBLE|M3_TRACKER|M3_NOSPELLCOOLDOWN|M3_NOWISH,7,-,-,-,43,43,1789,,M4_MARTIAL_E|M4_BAB_FULL|M4_ELDER_EYE_PLANES,MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,17,0,0,7,7,7,7,7,7,7,7,7,7,
,,,bat,S_BAT,0,22,8,0,0,G_GENO|G_SGROUP|1,"ATTK(AT_BITE,AD_PHYS,1,4,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,20,20,MS_SQEEK,MZ_TINY,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER,M3_NORMAL|M3_ECHOLOCATE|M3_DUMMY|M3_INFRAVISIBLE,3,-,-,-,2,2,13,,,MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,2,0,0,0,0,0,0,0,0,0,0,0,
,,,giant bat,S_BAT,2,22,7,0,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,500,200,MS_SQEEK,MZ_SMALL,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_ECHOLOCATE|M3_DUMMY|M3_INFRAVISIBLE,1,-,-,-,4,4,17,,,MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,3,0,0,0,0,0,0,0,0,0,0,0,
,,,parrot,S_BAT,2,20,6,0,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,1,4,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,1,4,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,40,20,MS_SQAWK,MZ_TINY,,,M1_FLY|M1_ANIMAL|M1_HERBIVORE|M1_NOHANDS|M1_ANIMAL|M1_OVIPAROUS|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_INFRAVISIBLE,2,-,-,-,4,4,17,,,MH_AVIAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,4,0,0,0,0,0,0,0,0,0,0,0,
,,,crow,S_BAT,4,20,6,0,0,G_GENO|G_LGROUP|2,"ATTK(AT_BITE,AD_PHYS,1,4,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,1,4,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,40,20,MS_SQAWK,MZ_TINY,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_OVIPAROUS|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_INFRAVISIBLE,0,-,-,-,7,7,29,,,MH_AVIAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,4,0,0,0,0,0,0,0,0,0,0,0,
,,,battle-bat,S_BAT,4,19,6,0,0,G_GENO|1,"ATTK(AT_BITE,AD_PHYS,1,8,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1000,200,MS_SQEEK,MZ_MEDIUM,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_ECHOLOCATE|M3_DUMMY|M3_INFRAVISIBLE,1,-,-,-,6,6,29,,,MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,4,0,0,0,0,0,0,0,0,0,0,0,
,,,vampire bat,S_BAT,5,20,6,0,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,1,6,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,1,1,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,500,200,MS_SQEEK,MZ_SMALL,MR_SLEEP|MR_POISON,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_HERBIVORE|M1_NOHANDS|M1_ANIMAL|M1_POIS|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET|M1_REGEN,M2_HOSTILE,M3_NORMAL|M3_ECHOLOCATE|M3_BLOODSENSE|M3_DUMMY|M3_INFRAVISIBLE,7,-,-,-,7,7,43,,M4_HATESHOLY,MH_VAMPIRE|MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,4,0,0,0,0,0,0,0,0,0,0,0,
,,,raven,S_BAT,6,20,4,0,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,1,6,0,0,0,0)","ATTK(AT_CLAW,AD_BLND,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,500,200,MS_SQAWK,MZ_SMALL,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_OVIPAROUS|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_INFRAVISIBLE,0,-,-,-,8,8,55,,,MH_AVIAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,6,0,0,0,0,0,0,0,0,0,0,0,
,,,warbat,S_BAT,6,17,5,0,0,G_GENO|1,"ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,400,MS_SQEEK,MZ_MEDIUM,,,M1_FLY|M1_ANIMAL|M1_CARNIVORE|M1_NOHANDS|M1_ANIMAL|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_ECHOLOCATE|M3_DUMMY|M3_INFRAVISIBLE,1,-,-,-,7,7,47,,,MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,5,0,0,0,0,0,0,0,0,0,0,0,
,,,chiropteran,S_BAT,7,12,10,0,0,G_GENO|G_SGROUP|1,"ATTK(AT_WEAP,AD_PHYS,1,8,0,0,0,0)","ATTK(AT_BITE,AD_PHYS,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,3000,800,MS_SQEEK,MZ_LARGE,,,M1_FLY|M1_CARNIVORE|M1_ANIMAL|M1_WINGS|M1_LONGHEAD,M2_WANDER|M2_HOSTILE,M3_NORMAL|M3_ECHOLOCATE|M3_SCENT|M3_DUMMY|M3_INFRAVISIBLE,15,-,-,-,9,9,62,,M4_MARTIAL_B,MH_ANIMAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,byakhee,S_BAT,11,20,1,25,0,G_GENO|G_SGROUP|2,"ATTK(AT_BITE,AD_PHYS,1,6,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,4,0,0,1,0)","ATTK(AT_CLAW,AD_PHYS,2,4,0,1,0,0)","ATTK(AT_STNG,AD_STUN,1,3,0,0,0,0)","ATTK(AT_STNG,AD_BYAK,1,5,0,0,0,25)",NO_ATTK,1600,100,MS_BUZZ,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_CARNIVORE|M1_HERBIVORE|M1_ANIMAL|M1_THICK_HIDE|M1_POIS|M1_HALUC|M1_WINGS|M1_LONGHEAD|M1_HAS_FEET|M1_SEE_INVIS|M1_REGEN,M2_WANDER|M2_STALK|M2_COLLECT|M2_MAGIC|M2_HOSTILE|M2_STRONG,M3_TRAITOR|M3_NORMAL|M3_INFRAVISION|M3_INFRAVISIBLE|M3_SANLOSS|M3_INSIGHT,3,-,-,-,15,15,205,,M4_LEVEL_30|M4_ELDER_SIGN,MH_INSECTOID|MH_AVIAN|MH_ANIMAL|MH_ET,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,9,0,0,0,0,0,0,0,0,0,0,0,0,
,,,plains centaur,S_CENTAUR,4,18,4,0,0,G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,1,6,0,0,0,0)","ATTK(AT_KICK,AD_PHYS,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,3000,500,MS_HUMANOID,MZ_MEDIUM,,,M1_CARNIVORE|M1_HERBIVORE|M1_HUMANOID|M1_ANIMAL,M2_GREEDY|M2_COLLECT|M2_STRONG,M3_NORMAL|M3_INFRAVISIBLE|M3_TRACKER,3,-,-,-,6,6,25,,M4_MARTIAL_B,MH_ANIMAL|MH_DEMIHUMAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,6,0,0,0,0,0,0,0,0,0,0,0,0,
